epoch,acc,loss,val_acc,val_loss
63,0.671999999046,1.19396200466,0.565836298296,1.26844987369
64,0.704000002384,1.17857130623,0.564056939502,1.2585759952
65,0.656000002384,1.17409696674,0.560498220428,1.24823252629
66,0.719999999046,1.14864532566,0.565836299357,1.24175770936
67,0.648000002384,1.15480552197,0.574733095661,1.21748605996
68,0.691999998093,1.1287854166,0.587188612948,1.20634264114
69,0.700000001907,1.10648885918,0.580071174483,1.19065200095
70,0.708000001431,1.09649809074,0.585409252457,1.18379447087
71,0.727999998093,1.06306366062,0.585409253518,1.16952046126
72,0.699999998569,1.07161850643,0.606761566473,1.14943507091
73,0.719999998093,1.04623745537,0.601423487332,1.14081575353
74,0.732000001431,1.0175433197,0.615658363626,1.12103627373
75,0.740000000954,1.01574801064,0.62455515993,1.11051135725
76,0.755999998569,0.995873940945,0.610320285122,1.09564662828
77,0.716000002384,0.980872309685,0.619217081851,1.07709434024
78,0.743999998569,0.955609314442,0.635231316514,1.06674058709
79,0.748000002384,0.943220732689,0.637010676793,1.04816603236
80,0.739999998569,0.923974219799,0.642348755085,1.03271238257
81,0.755999998093,0.9032003088,0.635231317574,1.02994114606
82,0.748000001431,0.88867444706,0.651245552238,1.00115406386
83,0.739999998569,0.889424288273,0.647686833589,1.0016466167
84,0.743999998093,0.861156175613,0.65836298996,0.979850458505
85,0.747999998093,0.858664147377,0.642348754236,0.991938814786
86,0.760000000954,0.838659776211,0.672597864344,0.945356145024
87,0.779999998093,0.799330088615,0.653024910608,0.962262838549
88,0.796000000477,0.793060050488,0.686832741062,0.919685103715
89,0.804000001431,0.777610479355,0.676156584266,0.911432809041
90,0.787999998569,0.772552116394,0.672597864344,0.913491312295
91,0.812000000954,0.747021615505,0.676156583842,0.897646199554
92,0.775999997616,0.728244795322,0.683274020928,0.878852330493
93,0.787999998093,0.732540207863,0.685053380359,0.882238138189
94,0.779999997616,0.729849524975,0.690391459711,0.85123158583
95,0.812000000954,0.670350217819,0.688612099644,0.850469858621
96,0.803999997139,0.688648706436,0.681494662346,0.850208949576
97,0.775999999046,0.693475774765,0.688612100068,0.828459744988
98,0.807999997616,0.679146187782,0.692170818505,0.822430751502
99,0.812000001431,0.658939321518,0.704626334944,0.812902823038
100,0.820000001907,0.641707215786,0.68683274085,0.818618011432
101,0.839999997616,0.622396430492,0.699288256016,0.786754380978
102,0.831999998093,0.590155503273,0.71174377203,0.795978288209
103,0.836000000954,0.601439363003,0.701067616507,0.765478299606
104,0.828000000477,0.594341215611,0.708185053381,0.79192015412
105,0.839999998093,0.57646334219,0.702846974877,0.768715540497
106,0.859999997616,0.546940848827,0.711743771394,0.758776687006
107,0.860000000954,0.528154413223,0.727758006481,0.733083803671
108,0.848000000954,0.554149579525,0.711743771394,0.779038594181
109,0.843999997139,0.547800827265,0.75088968014,0.708298940463
110,0.871999997139,0.52818488884,0.711743771606,0.736202335018
111,0.868000001431,0.528650129318,0.740213523238,0.712334870444
112,0.872000000954,0.493707828999,0.738434164125,0.707568416604
113,0.875999997616,0.502736434221,0.725978648535,0.725880581289
114,0.863999998093,0.488490795135,0.738434164125,0.692613277147
115,0.859999998093,0.500153882504,0.736654804483,0.695935011546
116,0.851999997616,0.470756672382,0.722419928401,0.723511672317
117,0.892000000954,0.464004311085,0.750889679079,0.669050826509
118,0.875999997616,0.465373404026,0.717081850958,0.721043703395
119,0.879999998093,0.446526865959,0.74555160206,0.686689433254
120,0.907999998093,0.427677235603,0.736654804058,0.710722441987
121,0.867999997616,0.448275118828,0.72775800733,0.706031120969
122,0.903999997616,0.419052682161,0.71708185011,0.744887836887
123,0.880000000477,0.430178871632,0.754448397728,0.672819528503
124,0.871999997616,0.4196610291,0.756227758219,0.637850486087
125,0.920000000477,0.394001626253,0.749110320285,0.669726211405
126,0.887999997616,0.399941996574,0.749110320921,0.681817759398
127,0.896000000477,0.393020073414,0.758007118074,0.630360097011
128,0.920000000477,0.362970089674,0.756227758219,0.651472383547
129,0.888000000477,0.363591954231,0.754448398152,0.650077103508
130,0.916000000954,0.350807222843,0.772241992246,0.618890748754
131,0.904000000477,0.365027510405,0.759786477293,0.639546639554
132,0.928000000477,0.338545454741,0.766903914379,0.623151014072
133,0.919999997616,0.328889570713,0.736654804695,0.664264258329
134,0.916000000477,0.328118562222,0.774021351677,0.608814770217
135,0.924000000477,0.327887840033,0.731316726403,0.715798192177
136,0.912000000954,0.352556430101,0.790035587613,0.590229851283
137,0.903999997139,0.325434067249,0.743772241569,0.655822030166
138,0.931999997616,0.308754397631,0.759786477293,0.614954141535
139,0.940000000477,0.304725165844,0.770462632816,0.611681946338
140,0.919999997139,0.314226588964,0.745551600575,0.654562520599
141,0.916000000954,0.300150071144,0.770462632603,0.613372776273
142,0.92,0.301825551987,0.777580071599,0.605390583705
143,0.935999997616,0.286279755116,0.774021352737,0.605997405442
144,0.924,0.292028591514,0.766903914803,0.619900058067
145,0.931999997139,0.275965065718,0.791814945983,0.572194334239
146,0.947999997139,0.278705099463,0.763345195093,0.623157364194
147,0.943999997139,0.258199012399,0.781138790248,0.59158371076
148,0.96,0.245246189833,0.770462633876,0.614335811965
149,0.928000000477,0.267577690601,0.772241993307,0.59240487674
150,0.948000001431,0.24677182436,0.77580071238,0.597929401754
151,0.955999997139,0.25044065547,0.77224199267,0.600180522403
152,0.932000000477,0.257922752738,0.775800711107,0.621081076907
153,0.935999997616,0.246384661913,0.777580071599,0.587713189184
154,0.936,0.255799710512,0.790035587613,0.577637440793
155,0.944000000477,0.246517657995,0.774021351889,0.610045741037
156,0.959999997616,0.224599736929,0.790035586976,0.575486619277
157,0.96,0.225088815093,0.800711744409,0.559005029897
158,0.963999997616,0.218470385313,0.759786477293,0.661309204068
159,0.947999997139,0.23208936286,0.795373665905,0.570277339411
160,0.924,0.258940349877,0.78825622797,0.582574542095
161,0.935999997139,0.231996848345,0.775800711107,0.621714379864
162,0.943999997139,0.22624071312,0.793594305626,0.553564600885
163,0.939999997616,0.210979421377,0.782918149678,0.593814767446
164,0.964,0.202408919275,0.784697508473,0.574574074287
165,0.963999997139,0.202329893231,0.779359431241,0.596819112946
166,0.952,0.201135771036,0.765124555796,0.600914846536
167,0.952,0.197037649095,0.791814946831,0.567822531449
168,0.971999997139,0.182688424945,0.786476868752,0.585434203895
169,0.96,0.180129410684,0.775800711956,0.609326417972
170,0.976,0.182661394238,0.814946618369,0.53640344898
171,0.963999997139,0.177474377394,0.770462633028,0.612612049775
172,0.952000000477,0.192199699163,0.802491103415,0.552891808791
173,0.952000000477,0.183695242405,0.791814945983,0.61752715972
174,0.984,0.179949900746,0.807829181919,0.551108217748
175,0.992,0.15340493989,0.775800712168,0.586320465994
176,0.980000000477,0.154943361521,0.822064056303,0.532904168041
177,0.968,0.172405880809,0.793594305413,0.5872048112
178,0.968000000477,0.169630483627,0.806049822276,0.554182349045
179,0.971999997139,0.161779555678,0.791814945983,0.571973097494
180,0.975999997139,0.148550518811,0.802491103415,0.553550042292
181,0.964,0.155736222982,0.797153024275,0.569079831296
182,0.964000000477,0.172727909565,0.784697509321,0.622702221535
183,0.947999997139,0.189688259602,0.813167258938,0.540154136161
184,0.96,0.154498030424,0.765124554736,0.663304941086
185,0.979999997139,0.151254767776,0.816725979072,0.558474740312
186,0.98,0.146673225522,0.795373665693,0.572505777099
187,0.983999997139,0.138692116141,0.781138790672,0.612157217336
188,0.987999997139,0.140634494901,0.816725978011,0.52409772856
189,0.971999997139,0.140500356197,0.786476868964,0.641511923478
190,0.96,0.153522186339,0.816725977799,0.539834216608
191,0.988,0.122081629694,0.777580071599,0.624020445601
192,0.98,0.132146493614,0.81316725915,0.525733080729
193,0.976,0.126454105496,0.766903914167,0.63639446637
194,0.979999997139,0.128076669931,0.804270461785,0.545106902825
195,0.984,0.118023490727,0.78825622691,0.598414766513
196,0.979999997139,0.12811495024,0.78113879046,0.603929259387
197,0.98,0.130124253213,0.816725979284,0.535124622418
198,0.992,0.127216540515,0.793594306262,0.588425858483
199,0.984,0.115211196244,0.806049822276,0.559055245644
